"Location","Supply Source","Item #","Name","Qty. On Hand","Par Level","Min Level","Reorder Qty","Custom #"," Bin #"," Price"," GL #"," Pack Count"," Custom 1"," Custom 2"," Custom 3"," Ext. Price"
"Manteca Bakery","Par Way Tryson Company","M PWTNONGMOSPRAY","Oil Spray Cans Vegalene 6/17oz case (6.375lbs) item#17050 (Order in 150qty)","0","0","0","0","INGREDIENT","","28.02","","1","","","","0.00"
"Manteca Bakery","DSM","M DSM20821","MAXAPAL A2 Item#20821 20kg/bag (44#)","0","0","0","0","INGREDIENT","","5589.20","","1","","","","0.00"
"Manteca Bakery","PINN PACK","M 07BR-538-X","Ring Cake Base 675/cs","0","0","0","0","PACKAGING","","76.79","","1","","","","0.00"
"Manteca Bakery","PINN PACK","M 07D-375-W-X Ring cake lid","07D-375-W-X Ring cake lid 540/cs","0","0","0","0","PACKAGING","","66.36","","1","","","","0.00"
"Manteca Bakery","LANDSBERG","M LAN800307","Shrink Cake Band 283x30 + 8x05 Clear 4M/CS","0","0","0","0","PACKAGING","","250.00","","1","","","","0.00"
"Manteca Bakery","GREAT LITTLE BOX COMPANY","M CINCOFCKBCK","TJ Cinnamon Coffee Cake Back Label F#91466 1000 per roll","0","0","0","0","PACKAGING","","19.73","","1","","","","0.00"
"Manteca Bakery","GREAT LITTLE BOX COMPANY","M CINCOFCKFRT","TJ Cinnamon Coffee Cake Front Label 1000 per roll F#91464","0","0","0","0","PACKAGING","","19.73","","1","","","","0.00"
"Manteca Bakery","LANDSBERG","M LAN1352339","Sheet Liner-38","0","0","0","0","PACKAGING","","40.00","","1","","","","0.00"
"Manteca Bakery","LANDSBERG","1479385","Medium Gloves","0","0","0","0","SUPPLIES","","167.00","","1","","","","0.00"
"Manteca Bakery","LANDSBERG","1484100","Aprons 100/pk","2","0","0","0","SUPPLIES","","13.13","","1","","","","26.26"
"Manteca Bakery","BAYCO","M BYCOBRSG5125","Brown Sugar C&H 50lb/bg item#5124","0","0","0","0","INGREDIENT","","41.00","","1","","","","0.00"
"Manteca Warehouse","Antonina's Bakery","13315","GFI Cinnamon Coffee Cake 12/pk","0","0","0","0","FINISHED GOODS","","51.48","","1","","","","0.00"
