Location,Supply Source,Item #,Name,Qty. On Hand,Par Level,Min Level,Reorder Qty,Custom #, Bin #, Price, GL #, Pack Count, Custom 1, Custom 2, Custom 3, Ext. Price
Sumner Vault,Amazon,P056,RegularSoap_Amazon_6bt/cs,0,0,0,1,SUPPLIES,,34.94,,1,,,,0
Sumner Vault,Amazon,P057,TolietPaperTork_Amazon_12rl/cs,2,0,0,1,SUPPLIES,,49.63,,1,,,,99.26
Sumner Vault,Amazon,P058,HandSanitizer_Amazon_2bt/cs,0,0,0,1,SUPPLIES,,22.49,,1,,,,0
Sumner Vault,Amazon,P059,8X11Paper_Amazon_10rm/cs,0,0,0,1,SUPPLIES,,51.34,,1,,,,0
Sumner Vault,Amazon,P060,11X17Paper_Amazon_5rm/cs,0,0,0,1,SUPPLIES,,67.16,,1,,,,0
Sumner Vault,BAYCO,I061,ChocolateChips_Cordillera _50lb/bg Item#1058763,160,0,0,1,INGREDIENT,,130,,1,,,,20800
Sumner Vault,CEREAL INGREDIENTS,i062,PumpkinInclusions_CII_50lb/bg Item#21100,0,0,0,1,INGREDIENT,,150.5,,1,,,,0
Sumner Vault,LANDSBERG,P062,MiniBakingCups_NovaCart _30000pc/cs Item#N1J38250,92,0,0,1,PACKAGING,,103.2,,1,,,,9494.4
Sumner Vault,LANDSBERG,P063,12CellTray_Inline_250pc/cs,3,0,0,0,PACKAGING,,82.52,,1,,,,247.56
Sumner Vault,GREAT LITTLE BOX COMPANY,P064,Large4CellBox(8pk)_GLBC_25pc/bn,72,0,0,0,PACKAGING,,1,,1,,,,72
Sumner Vault,GRIP B,P065,12cell_GripB_300pc/cs,0,0,0,1,PACKAGING,,52.7,,1,,,,0
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I030,Molasses_InternationalMolasses _645lb/dr,15,0,0,1,INGREDIENT,,645,,1,,,,9675
Sumner Vault,LANDSBERG,P067,Small4Cell_Panoramic _260pc/cs,24,0,0,0,PACKAGING,,57.3,,1,,,,1375.2
Sumner Vault,GRIP B,P068,Large4Cell_GripB _300pc/cs,25,0,0,1,PACKAGING,,45.27,,1,,,,1131.75
Sumner Vault,GLBC,P042,BubbleWrap,3,0,0,1,PACKAGING,,156.28,,1,,,,468.84
Sumner Vault,GRIP B,P070,TulipCups_GripB_5000pc/cs,172,0,0,1,PACKAGING,,0,,1,,,,0
Sumner Vault,BAKE MARK,I063,SugarGranulated_C&H_50lb/bg,202,0,0,1,INGREDIENT,,35.9,,1,,,,7251.8
Sumner Vault,SYSCO,I064,OilSprayCans_Sysco_6bt/cs,57,0,0,1,INGREDIENT,,28.02,,1,,,,1597.14
Sumner Vault,Antonina's Bakery,F001,TJ Cinammon Coffee Cake Muffin 12pk Item#70524 (60/pallet),1664,0,0,1,FINISHED GOODS,,39.58,,1,,,,65861.12
Sumner Vault,Antonina's Bakery,F002,TJ Double Chocolate Muffin 12pk Item#74110 (60/pallet),435,0,0,1,FINISHED GOODS,,40.06,,1,,,,17426.1
Sumner Vault,Antonina's Bakery,F003,Antoninas Yellow Decorated Cupcake 10.5oz Item#13759,148,0,0,1,FINISHED GOODS,,42.36,,1,,,,6269.28
Sumner Vault,Antonina's Bakery,F004,Antoninas Chocolate Decorated Cupcake 10.5oz Item#13742,78,0,0,1,FINISHED GOODS,,42.36,,1,,,,3304.08
Sumner Vault,Antonina's Bakery,F005,Antoninas Single Chocolate Layer Cake 6pk Item#13728,150,0,0,1,FINISHED GOODS,,49.78,,1,,,,7467
Sumner Vault,Antonina's Bakery,F006,Antoninas Single Yellow Layer Cake 6pk Item#13711,163,0,0,1,FINISHED GOODS,,49.79,,1,,,,8115.77
Sumner Vault,Antonina's Bakery,F007,Antoninas Blueberry Raspberry Muffin 14oz Item#14121,17,0,0,1,FINISHED GOODS,,46.59,,1,,,,792.03
Sumner Vault,Antonina's Bakery,F008,Antoninas Blueberry Raspberry Muffin 10.5oz Item#13773,26,0,0,1,FINISHED GOODS,,44.97,,1,,,,1169.22
Sumner Vault,Antonina's Bakery,F009,STCelebrationCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,50.16,,1,,,,0
Sumner Vault,Antonina's Bakery,F010,STDoubleChocolateCake 16oz(12pk),0,0,0,1,FINISHED GOODS,,45.24,,1,,,,0
Sumner Vault,Antonina's Bakery,F011,Antoninas Chocolate Chip Muffin 14oz Item#13803,0,0,0,1,FINISHED GOODS,,42.71,,1,,,,0
Sumner Vault,Antonina's Bakery,F012,Antoninas Chocolate Chip Muffin 10.5oz Item#13131,63,0,0,1,FINISHED GOODS,,45.56,,1,,,,2870.28
Sumner Vault,Antonina's Bakery,F013,Antoninas Lemon Poppy Seed Muffins 14oz Item#14138,4,0,0,1,FINISHED GOODS,,42.71,,1,,,,170.84
Sumner Vault,Antonina's Bakery,F014,Antoninas Cinnamon Chip Muffin 14oz Item#14152 (60/pallet),0,0,0,1,FINISHED GOODS,,49.01,,1,,,,0
Sumner Vault,Antonina's Bakery,F015,TJ Pumpkin Muffins 12pk Item#174619 (60/pallet),0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Sumner Vault,Antonina's Bakery,F016,TJTrippleGingerMuffin 14oz(12pk)_#,0,0,0,1,FINISHED GOODS,,39.58,,1,,,,0
Sumner Vault,Antonina's Bakery,F017,TJCinnamonCoffeeCake Trays 16oz#942354,0,0,0,1,FINISHED GOODS,,41.76,,1,,,,0
Sumner Vault,Antonina's Bakery,F018,AntoninasPumpkinSpiceMuffin 14oz(12pk)_#13918,0,0,0,1,FINISHED GOODS,,49.2,,1,,,,0
Sumner Vault,COSTCO,I065,SugarBrown_C&H_25lb/bg Item#801465,0,0,0,0,INGREDIENT,,21.99,,1,,,,0
Sumner Vault,LANDSBERG,P069,FLAT Large 4 Cell Box 12pk Landsberg_25pc/bn_10pp,181,0,0,0,PACKAGING,,41.25,,1,,,,7466.25
Sumner Vault,Amazon,P071,JumboRolls_Amazon_1100pc/rl,6,0,0,0,SUPPLIES,,42.86,,1,,,,257.16
Sumner Vault,Antonina's Bakery,CINNAMONDRYMIX,Cinnamon Muffin Dry Mix (50lb/bag),0,0,0,0,INGREDIENT,,42.5,,1,,,,0
Sumner Vault,Antonina's Bakery,M 05240-2,Cinnamon Coffee Cake Item#094235 (54/pallet),373,0,0,0,FINISHED GOODS,,41.76,,1,,,,15576.48
Sumner Vault,INTERNATIONAL FOOD PRODUCTS,I066,TapiocaStarch_50lb/bg 50pp Item#202813,0,0,0,0,INGREDIENT,,60.11,,1,,,,0
